2019,518,19.05,35861,1863,1247,379,2434,1707,677,479,2406,1
2019,525,14.05,12234,1937,702,376,1729,1165,615,360,1296,4
2019,525,14.05,15690,1440,779,585,1698,1863,1247,379,2434,0
2019,525,15.05,24624,1707,677,479,2406,2419,1104,405,2736,1
2019,526,13.05,26046,2263,1266,384,2684,1877,531,500,1995,4
2019,526,14.05,14130,810,760,360,2582,2303,996,775,2936,1
2019,526,14.05,33235,3841,2300,468,3228,1582,547,766,1931,0
2019,526,15.05,29181,4071,1221,376,3973,1145,695,371,1430,0
2019,526,15.05,18091,7405,1260,376,6923,1129,438,324,1263,4
2019,526,16.05,14012,726,472,362,860,2143,1042,406,2958,0
2019,531,19.05,14031,1129,438,324,1263,2263,1266,384,2684,1
2019,601,14.05,12853,1165,615,360,1296,4071,1221,376,3973,3
2019,601,14.05,25175,2419,1104,405,2736,726,472,362,860,3
2019,601,14.05,14189,1440,779,585,1698,1582,547,766,1931,1
2019,601,15.05,26753,1877,531,500,1995,7405,1260,376,6923,1
2019,601,16.05,12083,810,760,360,2582,1707,677,479,2406,0
2019,601,18.05,16236,1145,695,371,1430,1937,702,376,1729,1
2019,601,19.05,30495,1863,1247,379,2434,2303,996,775,2936,1
2019,601,19.05,24578,2143,1042,406,2958,3841,2300,468,3228,1
2019,614,19.05,6491,1582,547,766,1931,1129,438,324,1263,2
2019,614,19.05,10208,2303,996,775,2936,1707,677,479,2406,2
2019,614,19.05,22609,2143,1042,406,2958,1440,779,585,1698,1
2019,615,18.05,12360,1937,702,376,1729,2263,1266,384,2684,3
2019,615,19.05,14346,726,472,362,860,4071,1221,376,3973,1
2019,615,19.05,38506,2419,1104,405,2736,7405,1260,376,6923,0
2019,615,19.05,12352,1877,531,500,1995,1863,1247,379,2434,0
2019,615,19.05,14078,1145,695,371,1430,1165,615,360,1296,0
2019,615,19.06666667,28081,3841,2300,468,3228,810,760,360,2582,2
2019,622,14.05,6836,1440,779,585,1698,810,760,360,2582,3
2019,622,18.05,27364,2263,1266,384,2684,1145,695,371,1430,1
2019,622,18.05,20192,7405,1260,376,6923,726,472,362,860,2
2019,622,19.05,19501,4071,1221,376,3973,1937,702,376,1729,1
2019,622,19.05,19162,1863,1247,379,2434,1129,438,324,1263,1
2019,622,19.05,17728,1707,677,479,2406,1877,531,500,1995,2
2019,623,19.05,12343,1165,615,360,1296,2419,1104,405,2736,2
2019,629,18.05,15690,1145,695,371,1430,1863,1247,379,2434,1
2019,629,19.05,33705,2419,1104,405,2736,2263,1266,384,2684,4
2019,630,18.05,22123,7405,1260,376,6923,4071,1221,376,3973,5
2019,630,18.55,13502,2303,996,775,2936,1582,547,766,1931,2
2019,630,19.05,12125,1165,615,360,1296,1440,779,585,1698,2
2019,630,19.05,12821,1129,438,324,1263,1707,677,479,2406,0
2019,630,19.05,11241,1877,531,500,1995,2143,1042,406,2958,1
2019,630,19.05,14519,726,472,362,860,3841,2300,468,3228,2
2019,630,19.55,8698,810,760,360,2582,1937,702,376,1729,4
2019,706,18.05,15420,1937,702,376,1729,7405,1260,376,6923,2
2019,706,19.05,11186,2263,1266,384,2684,726,472,362,860,1
2019,706,19.05,15032,1582,547,766,1931,1707,677,479,2406,1
2019,706,19.05,17442,2303,996,775,2936,1877,531,500,1995,2
2019,706,19.06666667,28904,3841,2300,468,3228,1165,615,360,1296,1
2019,707,14.05,18663,1440,779,585,1698,1145,695,371,1430,1
2019,707,18.05,14651,4071,1221,376,3973,1129,438,324,1263,0
2019,707,19.05,28209,2419,1104,405,2736,1863,1247,379,2434,3
2019,707,19.05,22533,2143,1042,406,2958,810,760,360,2582,0
2019,713,18.05,17188,1145,695,371,1430,1877,531,500,1995,0
2019,713,19.05,16382,1707,677,479,2406,4071,1221,376,3973,3
2019,713,19.05,12384,726,472,362,860,1440,779,585,1698,2
2019,713,19.05,17639,1165,615,360,1296,2303,996,775,2936,0
2019,713,19.05,33673,2263,1266,384,2684,3841,2300,468,3228,3
2019,713,19.06666667,25719,1863,1247,379,2434,1937,702,376,1729,1
2019,713,19.55,17582,810,760,360,2582,1582,547,766,1931,0
2019,714,19.05,42401,2419,1104,405,2736,2143,1042,406,2958,0
2019,714,19.05,14246,1129,438,324,1263,7405,1260,376,6923,3
2019,720,13.05,9055,1440,779,585,1698,1129,438,324,1263,5
2019,720,18.05,42975,4071,1221,376,3973,1863,1247,379,2434,2
2019,720,18.05,14907,1145,695,371,1430,1582,547,766,1931,2
2019,720,18.05,20269,7405,1260,376,6923,2263,1266,384,2684,0
2019,720,18.55,25117,2303,996,775,2936,810,760,360,2582,2
2019,720,19.05,15750,1937,702,376,1729,2419,1104,405,2736,0
2019,720,19.05,23060,1877,531,500,1995,3841,2300,468,3228,1
2019,720,19.05,15574,1707,677,479,2406,1165,615,360,1296,0
2019,727,19.05,22715,2143,1042,406,2958,726,472,362,860,3
2019,731,19.05,10965,1582,547,766,1931,2143,1042,406,2958,3
2019,731,19.55,37265,3841,2300,468,3228,2303,996,775,2936,1
2019,802,19.06666667,21276,7405,1260,376,6923,1863,1247,379,2434,2
2019,803,19.05,30898,2263,1266,384,2684,1937,702,376,1729,0
2019,803,19.05,28721,2419,1104,405,2736,1707,677,479,2406,3
2019,803,19.05,14237,1129,438,324,1263,2303,996,775,2936,3
2019,803,19.05,15084,1165,615,360,1296,1877,531,500,1995,2
2019,803,19.06666667,12672,1582,547,766,1931,1440,779,585,1698,1
2019,804,19.05,22807,2143,1042,406,2958,1145,695,371,1430,0
2019,804,19.06666667,37238,3841,2300,468,3228,4071,1221,376,3973,2
2019,804,19.55,17233,810,760,360,2582,726,472,362,860,2
2019,810,14.08333333,35531,1440,779,585,1698,3841,2300,468,3228,1
2019,810,18.05,16017,1937,702,376,1729,1145,695,371,1430,1
2019,810,18.55,29790,2303,996,775,2936,2263,1266,384,2684,2
2019,810,19.05,28435,2419,1104,405,2736,1165,615,360,1296,1
2019,810,19.05,42819,4071,1221,376,3973,2143,1042,406,2958,3
2019,810,19.05,26085,726,472,362,860,7405,1260,376,6923,1
2019,810,19.06666667,30476,1863,1247,379,2434,1582,547,766,1931,1
2019,811,18.05,27571,1707,677,479,2406,810,760,360,2582,1
2019,811,19.05,13762,1877,531,500,1995,1129,438,324,1263,2
2019,817,18.05,14340,1937,702,376,1729,1440,779,585,1698,0
2019,817,19.05,17860,1165,615,360,1296,2143,1042,406,2958,2
2019,817,19.05,13702,1129,438,324,1263,810,760,360,2582,2
2019,817,19.05,28304,2263,1266,384,2684,1707,677,479,2406,1
2019,817,19.05,22513,7405,1260,376,6923,3841,2300,468,3228,3
2019,817,19.05,30015,2419,1104,405,2736,1582,547,766,1931,0
2019,817,19.05,28574,726,472,362,860,2303,996,775,2936,0
2019,818,18.05,18311,1145,695,371,1430,4071,1221,376,3973,1
2019,818,19.05,37334,1863,1247,379,2434,1877,531,500,1995,1
2019,823,19.05,16063,2303,996,775,2936,1863,1247,379,2434,2
2019,823,19.55,27038,3841,2300,468,3228,1145,695,371,1430,1
2019,823,19.56666667,23055,810,760,360,2582,7405,1260,376,6923,1
2019,824,13.05,19454,1440,779,585,1698,2419,1104,405,2736,1
2019,824,18.05,20130,4071,1221,376,3973,2263,1266,384,2684,1
2019,824,19.05,11482,1877,531,500,1995,1707,677,479,2406,0
2019,824,19.05,17759,1165,615,360,1296,1129,438,324,1263,1
2019,824,19.05,15420,1582,547,766,1931,726,472,362,860,0
2019,824,19.05,24398,2143,1042,406,2958,1937,702,376,1729,2
2019,830,19.55,20188,4071,1221,376,3973,2419,1104,405,2736,1
2019,831,19.05,16568,1145,695,371,1430,726,472,362,860,0
2019,831,19.05,13590,2263,1266,384,2684,1863,1247,379,2434,3
2019,831,19.06666667,13051,1877,531,500,1995,1582,547,766,1931,0
2019,831,19.06666667,20825,7405,1260,376,6923,1440,779,585,1698,2
2019,831,19.55,15194,810,760,360,2582,1165,615,360,1296,2
2019,901,18.05,15480,1937,702,376,1729,2303,996,775,2936,0
2019,901,18.05,27201,1707,677,479,2406,2143,1042,406,2958,2
2019,901,19.05,13569,1129,438,324,1263,3841,2300,468,3228,1
2019,913,19.55,15019,1937,702,376,1729,4071,1221,376,3973,3
2019,913,19.55,22640,3841,2300,468,3228,1707,677,479,2406,1
2019,914,14.05,11254,1440,779,585,1698,1165,615,360,1296,1
2019,914,18.05,9152,726,472,362,860,1129,438,324,1263,2
2019,914,19.05,12581,2263,1266,384,2684,1582,547,766,1931,3
2019,914,19.05,22571,2143,1042,406,2958,1877,531,500,1995,2
2019,914,19.05,23287,1863,1247,379,2434,810,760,360,2582,1
2019,914,19.05,27285,2303,996,775,2936,2419,1104,405,2736,2
2019,914,19.05,20215,7405,1260,376,6923,1145,695,371,1430,2
2019,928,14.06666667,14099,810,760,360,2582,3841,2300,468,3228,3
2019,928,14.1,36990,1707,677,479,2406,1863,1247,379,2434,3
2019,928,15.1,19314,2303,996,775,2936,1440,779,585,1698,1
2019,928,17.08333333,22923,2143,1042,406,2958,7405,1260,376,6923,1
2019,928,18.06666667,9031,726,472,362,860,1877,531,500,1995,1
2019,928,19.06666667,15688,1165,615,360,1296,2263,1266,384,2684,1
2019,928,19.08333333,10880,1582,547,766,1931,4071,1221,376,3973,1
2019,929,14.08333333,19271,1145,695,371,1430,2419,1104,405,2736,0
2019,929,19.08333333,12042,1129,438,324,1263,1937,702,376,1729,0
2019,1004,19.05,20554,1863,1247,379,2434,1440,779,585,1698,5
2019,1005,14.05,17648,4071,1221,376,3973,726,472,362,860,1
2019,1005,14.05,11616,810,760,360,2582,2419,1104,405,2736,2
2019,1005,14.05,15285,1165,615,360,1296,1145,695,371,1430,0
2019,1005,14.06666667,12464,1877,531,500,1995,2263,1266,384,2684,0
2019,1005,16.05,29666,1582,547,766,1931,7405,1260,376,6923,6
2019,1006,15.05,23001,1707,677,479,2406,2303,996,775,2936,0
2019,1006,17.06666667,34131,3841,2300,468,3228,1937,702,376,1729,2
2019,1006,19.05,13084,1129,438,324,1263,2143,1042,406,2958,0
2019,1018,19.05,12443,1440,779,585,1698,1707,677,479,2406,0
2019,1018,19.06666667,19479,1145,695,371,1430,2303,996,775,2936,1
2019,1018,19.56666667,19698,3841,2300,468,3228,726,472,362,860,0
2019,1019,13.06666667,20413,7405,1260,376,6923,2419,1104,405,2736,1
2019,1019,14.05,15485,4071,1221,376,3973,1165,615,360,1296,0
2019,1019,14.05,11572,1937,702,376,1729,1582,547,766,1931,1
2019,1019,14.05,12962,2263,1266,384,2684,1129,438,324,1263,3
2019,1019,14.06666667,25748,1863,1247,379,2434,2143,1042,406,2958,2
2019,1019,15.06666667,9416,1877,531,500,1995,810,760,360,2582,2
2019,1029,19.05,6710,1582,547,766,1931,3841,2300,468,3228,1
2019,1101,19.05,14439,2303,996,775,2936,3841,2300,468,3228,1
2019,1102,13.05,18975,7405,1260,376,6923,1165,615,360,1296,2
2019,1102,14.05,12792,810,760,360,2582,2263,1266,384,2684,1
2019,1102,14.05,17762,1937,702,376,1729,1877,531,500,1995,1
2019,1102,14.05,19943,1440,779,585,1698,4071,1221,376,3973,3
2019,1102,15.06666667,15696,1707,677,479,2406,1145,695,371,1430,1
2019,1102,15.08333333,23910,2143,1042,406,2958,1582,547,766,1931,2
2019,1102,15.08333333,14359,726,472,362,860,2419,1104,405,2736,0
2019,1103,16.05,13570,1129,438,324,1263,1863,1247,379,2434,0
2019,1105,18.56666667,21817,3841,2300,468,3228,2143,1042,406,2958,0
2019,1109,14.05,37194,4071,1221,376,3973,7405,1260,376,6923,3
2019,1109,14.05,13617,2263,1266,384,2684,1440,779,585,1698,4
2019,1109,14.05,13328,1877,531,500,1995,2419,1104,405,2736,0
2019,1109,14.05,23195,2303,996,775,2936,2143,1042,406,2958,0
2019,1109,15.05,14225,1707,677,479,2406,1129,438,324,1263,1
2019,1110,13.16666667,15553,1165,615,360,1296,1937,702,376,1729,2
2019,1110,14.05,17022,726,472,362,860,1863,1247,379,2434,2
2019,1110,15.05,16313,810,760,360,2582,1145,695,371,1430,1
2019,1123,13.05,23744,7405,1260,376,6923,1707,677,479,2406,1
2019,1123,14.05,26124,4071,1221,376,3973,810,760,360,2582,0
2019,1123,14.05,34250,2419,1104,405,2736,1129,438,324,1263,1
2019,1123,14.05,19785,1440,779,585,1698,1877,531,500,1995,1
2019,1123,14.05,17033,1582,547,766,1931,2303,996,775,2936,0
2019,1123,14.06666667,16747,1937,702,376,1729,726,472,362,860,1
2019,1123,14.06666667,19744,1145,695,371,1430,2263,1266,384,2684,0
2019,1123,15.06666667,26256,1863,1247,379,2434,1165,615,360,1296,2
2019,1130,14.05,17512,810,760,360,2582,1440,779,585,1698,0
2019,1130,14.05,34312,2303,996,775,2936,7405,1260,376,6923,1
2019,1130,14.05,25635,1863,1247,379,2434,1145,695,371,1430,4
2019,1130,14.05,14963,1877,531,500,1995,4071,1221,376,3973,2
2019,1130,14.05,12235,1129,438,324,1263,1582,547,766,1931,1
2019,1130,14.05,21562,1707,677,479,2406,1937,702,376,1729,2
2019,1130,14.05,13894,1165,615,360,1296,726,472,362,860,2
2019,1130,14.06666667,40202,2419,1104,405,2736,3841,2300,468,3228,1
2019,1130,14.06666667,23893,2143,1042,406,2958,2263,1266,384,2684,1
2019,1207,14.05,13228,1582,547,766,1931,1165,615,360,1296,1
2019,1207,14.05,15756,1937,702,376,1729,810,760,360,2582,1
2019,1207,14.05,26399,1440,779,585,1698,2143,1042,406,2958,1
2019,1207,14.05,33133,4071,1221,376,3973,2303,996,775,2936,0
2019,1207,14.05,63854,2263,1266,384,2684,2419,1104,405,2736,3
2019,1207,14.05,25243,7405,1260,376,6923,1877,531,500,1995,4
2019,1207,14.05,17233,726,472,362,860,1707,677,479,2406,0
2019,1207,14.06666667,47188,3841,2300,468,3228,1863,1247,379,2434,2
2019,1207,14.06666667,16881,1145,695,371,1430,1129,438,324,1263,1
2019,222,19.55,42221,7405,1260,376,6923,1707,677,479,2406,0
2019,223,14.05,18382,4071,1221,376,3973,810,760,360,2582,4
2019,223,14.05,14084,1937,702,376,1729,1582,547,766,1931,1
2019,223,14.05,23113,2419,1104,405,2736,2143,1042,406,2958,0
2019,223,14.06666667,18567,3841,2300,468,3228,1165,615,360,1296,0
2019,223,15.05,19463,726,472,362,860,2303,996,775,2936,2
2019,223,15.06666667,14469,1145,695,371,1430,1877,531,500,1995,1
2019,223,15.06666667,27064,2263,1266,384,2684,1863,1247,379,2434,3
2019,223,16.05,13249,1440,779,585,1698,1129,438,324,1263,0
2019,301,19.05,23927,2303,996,775,2936,2143,1042,406,2958,1
2019,301,19.05,7741,1877,531,500,1995,1582,547,766,1931,0
2019,302,13.05,22751,1165,615,360,1296,2263,1266,384,2684,1
2019,302,14.05,16710,1863,1247,379,2434,1937,702,376,1729,4
2019,302,14.05,19861,1707,677,479,2406,4071,1221,376,3973,0
2019,302,15.05,25172,810,760,360,2582,7405,1260,376,6923,0
2019,302,16.05,12878,2419,1104,405,2736,1129,438,324,1263,3
2019,302,16.06666667,41109,1440,779,585,1698,3841,2300,468,3228,2
2019,302,16.08333333,13329,1145,695,371,1430,726,472,362,860,1
2019,309,14.05,22692,1937,702,376,1729,1440,779,585,1698,2
2019,309,14.06666667,18922,3841,2300,468,3228,1145,695,371,1430,1
2019,309,15.05,26865,4071,1221,376,3973,1863,1247,379,2434,3
2019,309,15.06666667,12345,726,472,362,860,1877,531,500,1995,2
2019,309,16.05,12044,1582,547,766,1931,1707,677,479,2406,1
2019,309,16.05,16659,1129,438,324,1263,2303,996,775,2936,0
2019,310,14.05,27937,810,760,360,2582,2419,1104,405,2736,0
2019,310,14.05,36216,2143,1042,406,2958,2263,1266,384,2684,2
2019,310,14.08333333,19503,7405,1260,376,6923,1165,615,360,1296,3
2019,317,13.05,14624,1877,531,500,1995,810,760,360,2582,0
2019,317,13.55,25656,4071,1221,376,3973,2419,1104,405,2736,0
2019,317,14.05,22542,1937,702,376,1729,7405,1260,376,6923,1
2019,317,14.05,23002,2303,996,775,2936,1440,779,585,1698,3
2019,317,15.05,13131,1145,695,371,1430,1582,547,766,1931,0
2019,317,15.05,23982,1863,1247,379,2434,2143,1042,406,2958,1
2019,317,15.05,21022,3841,2300,468,3228,1707,677,479,2406,2
2019,317,16.05,11848,2263,1266,384,2684,726,472,362,860,0
2019,317,17.05,9290,1165,615,360,1296,1129,438,324,1263,1
2019,329,19.55,20688,810,760,360,2582,2263,1266,384,2684,0
2019,330,14.05,31083,1440,779,585,1698,4071,1221,376,3973,0
2019,330,14.05,10931,1707,677,479,2406,1165,615,360,1296,2
2019,330,14.06666667,39055,2419,1104,405,2736,3841,2300,468,3228,1
2019,330,15.05,13111,2303,996,775,2936,1877,531,500,1995,1
2019,330,17.05,37076,7405,1260,376,6923,1863,1247,379,2434,4
2019,330,19.05,11443,1582,547,766,1931,726,472,362,860,1
2019,331,14.05,18563,2143,1042,406,2958,1145,695,371,1430,2
2019,331,14.05,17169,1129,438,324,1263,1937,702,376,1729,3
2019,405,19.05,14163,4071,1221,376,3973,2303,996,775,2936,1
2019,405,19.05,21494,1707,677,479,2406,2143,1042,406,2958,1
2019,405,19.55,32555,2263,1266,384,2684,3841,2300,468,3228,3
2019,406,13.05,13852,726,472,362,860,1440,779,585,1698,2
2019,406,14.01666667,11235,810,760,360,2582,1165,615,360,1296,0
2019,406,14.05,13331,1863,1247,379,2434,1582,547,766,1931,0
2019,406,14.05,22302,1937,702,376,1729,2419,1104,405,2736,1
2019,406,16.05,13282,1877,531,500,1995,1129,438,324,1263,2
2019,406,19.06666667,18831,7405,1260,376,6923,1145,695,371,1430,1
2019,413,15.05,15125,1440,779,585,1698,1707,677,479,2406,1
2019,413,19.05,22667,4071,1221,376,3973,2263,1266,384,2684,1
2019,414,14.05,38414,2303,996,775,2936,2419,1104,405,2736,1
2019,414,14.05,14463,2143,1042,406,2958,810,760,360,2582,1
2019,414,15.05,31144,1937,702,376,1729,1877,531,500,1995,2
2019,414,16.05,17708,1582,547,766,1931,7405,1260,376,6923,4
2019,414,16.05,11477,1165,615,360,1296,726,472,362,860,0
2019,414,16.05,27870,3841,2300,468,3228,1863,1247,379,2434,1
2019,414,17.05,10417,1145,695,371,1430,1129,438,324,1263,1
2019,419,19.05,15827,2419,1104,405,2736,1582,547,766,1931,1
2019,419,19.05,19556,1129,438,324,1263,2143,1042,406,2958,0
2019,420,13.05,54599,7405,1260,376,6923,3841,2300,468,3228,0
2019,420,13.05,15674,2263,1266,384,2684,1440,779,585,1698,0
2019,420,14.05,28585,1877,531,500,1995,4071,1221,376,3973,0
2019,420,14.06666667,16367,810,760,360,2582,1145,695,371,1430,0
2019,420,15.05,11028,1707,677,479,2406,1937,702,376,1729,0
2019,420,15.05,16844,1165,615,360,1296,2303,996,775,2936,0
2019,420,16.05,17727,726,472,362,860,1863,1247,379,2434,1
2019,427,14.06666667,19910,726,472,362,860,1707,677,479,2406,0
2019,428,13.05,16004,1863,1247,379,2434,1165,615,360,1296,1
2019,428,13.05,38561,2303,996,775,2936,2263,1266,384,2684,1
2019,428,14.05,25929,2143,1042,406,2958,7405,1260,376,6923,2
2019,428,14.05,13280,1129,438,324,1263,810,760,360,2582,2
2019,428,14.05,36412,1145,695,371,1430,2419,1104,405,2736,0
2019,428,15.05,40000,1582,547,766,1931,4071,1221,376,3973,0
2019,428,15.05,13904,1440,779,585,1698,1877,531,500,1995,2
2019,428,16.05,18246,3841,2300,468,3228,1937,702,376,1729,2
2019,503,14.05,23559,2263,1266,384,2684,1582,547,766,1931,1
2019,503,14.06666667,53361,1877,531,500,1995,3841,2300,468,3228,1
2019,503,15.05,31182,1937,702,376,1729,2303,996,775,2936,0
2019,503,15.05,25789,1165,615,360,1296,2143,1042,406,2958,1
2019,504,14.05,18397,1707,677,479,2406,1145,695,371,1430,2
2019,504,14.05,34591,7405,1260,376,6923,1440,779,585,1698,1
2019,504,16.05,33905,2419,1104,405,2736,1863,1247,379,2434,0
2019,504,16.05,24516,810,760,360,2582,726,472,362,860,0
2019,504,16.05,14221,4071,1221,376,3973,1129,438,324,1263,1
2019,511,14.05,14789,1863,1247,379,2434,810,760,360,2582,1
2019,511,15.06666667,14934,2263,1266,384,2684,1707,677,479,2406,0
2019,512,13.06666667,16646,1440,779,585,1698,1145,695,371,1430,0
2019,512,13.16666667,12180,1582,547,766,1931,1165,615,360,1296,1
